notebook_path,notebook_sha256,cell_index,cell_type,first_line,line_count,definitions
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,2,code,import os,213,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,3,code,def _ffill_horiz(values):,127,"_ffill_horiz, _sanitize_header, _make_unique, build_headers_from_rows, extract_range_df, export_df, _to_jsonable, export_json"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,4,code,"wb = load_workbook(IMPORT_PATH, data_only=True)",23,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,5,code,X_all = safe_numeric_df(input_raw_df),57,build_group_ids_from_x
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,6,code,diag_rows = [],70,classify_output_family
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,7,code,def rankdata_average_ties(x):,421,"rankdata_average_ties, minmax_series, pearson_corr_safe, spearman_corr_safe, repeated_group_splits, group_repeat_stats, get_best_y_strategy_for_output, robust_group_target"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,8,code,"from sklearn.linear_model import MultiTaskElasticNetCV, LassoCV",1313,"safe_power_name, make_y_transformer, build_regressor, fit_predict_single_model, score_prediction, inner_group_cv_score, get_prefilter_topk_for_output_local, build_ranked_features_train"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,9,code,METHOD_SUMMARY_ROWS = [],170,_ensure_standard_cols
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,10,code,FINAL_REFIT_SUMMARY_ROWS = [],110,_ensure_standard_cols_refit
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,11,code,FINAL_SUMMARY_DF = METHOD_SUMMARY_DF.merge(,21,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,12,code,"BACKUP_FILES = sorted(Path(FINAL_BACKUP_DIR).glob(""*_model_backup.joblib""))",17,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,13,markdown,This section adds method families not present in the prior three notebooks and reruns the comparison/refit safely.,13,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,14,code,"from sklearn.ensemble import ExtraTreesRegressor, RandomForestRegressor, HistGradientBoostingRegressor",294,"fit_predict_direct_estimator, get_method_candidates_for_output, _pick_best_direct_candidate, evaluate_method_train_test, inner_group_cv_score_direct"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,15,code,"print(""Extra untried methods registered. Re-run the next D1/E1 cells below in this notebook to compare them."")",5,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,16,code,METHOD_SUMMARY_ROWS = [],170,_ensure_standard_cols
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method - New feature - Good. h.ipynb,09cf2d4213d689cfe272314c41d4b0fd0b9b5a10c4d1b0fe6e44ffe192ec037c,17,code,FINAL_REFIT_SUMMARY_ROWS = [],110,_ensure_standard_cols_refit
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,1,markdown,,1,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,2,code,import os,214,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,3,code,def _ffill_horiz(values):,127,"_ffill_horiz, _sanitize_header, _make_unique, build_headers_from_rows, extract_range_df, export_df, _to_jsonable, export_json"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,4,code,"wb = load_workbook(IMPORT_PATH, data_only=True)",23,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,5,code,X_all = safe_numeric_df(input_raw_df),57,build_group_ids_from_x
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,6,code,diag_rows = [],70,classify_output_family
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,7,code,def rankdata_average_ties(x):,421,"rankdata_average_ties, minmax_series, pearson_corr_safe, spearman_corr_safe, repeated_group_splits, group_repeat_stats, get_best_y_strategy_for_output, robust_group_target"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,8,code,"from sklearn.linear_model import MultiTaskElasticNetCV, LassoCV",1313,"safe_power_name, make_y_transformer, build_regressor, fit_predict_single_model, score_prediction, inner_group_cv_score, get_prefilter_topk_for_output_local, build_ranked_features_train"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,9,code,METHOD_SUMMARY_ROWS = [],170,_ensure_standard_cols
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,10,code,FINAL_REFIT_SUMMARY_ROWS = [],110,_ensure_standard_cols_refit
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,11,code,FINAL_SUMMARY_DF = METHOD_SUMMARY_DF.merge(,21,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,12,code,"BACKUP_FILES = sorted(Path(FINAL_BACKUP_DIR).glob(""*_model_backup.joblib""))",17,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,13,markdown,This section adds method families not present in the prior three notebooks and reruns the comparison/refit safely.,13,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,14,code,"from sklearn.ensemble import ExtraTreesRegressor, RandomForestRegressor, HistGradientBoostingRegressor",294,"fit_predict_direct_estimator, get_method_candidates_for_output, _pick_best_direct_candidate, evaluate_method_train_test, inner_group_cv_score_direct"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,15,code,"print(""Extra untried methods registered. Re-run the next D1/E1 cells below in this notebook to compare them."")",5,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,16,code,METHOD_SUMMARY_ROWS = [],170,_ensure_standard_cols
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260420-3rd method.ipynb,e265a21f1f836c2d81cfe8c4cf7063c3c2aa4e5f52e40a859f31a217f7aca3bd,17,code,FINAL_REFIT_SUMMARY_ROWS = [],110,_ensure_standard_cols_refit
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,1,markdown,This notebook merges the non-overlapping strategies from the three uploaded notebooks into one cleaner workflow.,10,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,2,code,import os,235,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,3,code,def _ffill_horiz(values):,127,"_ffill_horiz, _sanitize_header, _make_unique, build_headers_from_rows, extract_range_df, export_df, _to_jsonable, export_json"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,4,code,"wb = load_workbook(IMPORT_PATH, data_only=True)",23,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,5,code,X_all = safe_numeric_df(input_raw_df),71,build_group_ids_from_x
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,6,code,diag_rows = [],70,classify_output_family
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,7,code,def rankdata_average_ties(x):,430,"rankdata_average_ties, minmax_series, pearson_corr_safe, spearman_corr_safe, repeated_group_splits, group_repeat_stats, get_best_y_strategy_for_output, robust_group_target"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,8,code,"from sklearn.linear_model import MultiTaskElasticNetCV, LassoCV",1313,"safe_power_name, make_y_transformer, build_regressor, fit_predict_single_model, score_prediction, inner_group_cv_score, get_prefilter_topk_for_output_local, build_ranked_features_train"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,9,code,"from sklearn.ensemble import ExtraTreesRegressor, RandomForestRegressor, HistGradientBoostingRegressor",294,"fit_predict_direct_estimator, get_method_candidates_for_output, _pick_best_direct_candidate, evaluate_method_train_test, inner_group_cv_score_direct"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,10,code,"from sklearn.base import BaseEstimator, RegressorMixin",684,"unique_keep_order, safe_signed_log1p_series, build_engineered_feature_space, WeightedBlendRegressor, __init__, fit, predict, ConservativeEngineeredRegressor"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,11,code,METHOD_SUMMARY_ROWS = [],170,_ensure_standard_cols
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,12,code,FINAL_REFIT_SUMMARY_ROWS = [],110,_ensure_standard_cols_refit
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,13,code,FINAL_SUMMARY_DF = METHOD_SUMMARY_DF.merge(,21,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260503_Ensemble-4th method.ipynb,d9f6548c8a239fe213732a78ed4e3da8e0843ccb4f98a4fd996f2cc579af8100,14,code,"BACKUP_FILES = sorted(Path(FINAL_BACKUP_DIR).glob(""*_model_backup.joblib""))",17,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,1,markdown,"This version keeps the sequential A/B/C/D stage logic, but adds hardware-aware acceleration for the user's system:",20,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,2,markdown,"This notebook keeps the current partial-descriptor ensemble logic, but the partial INPUT region is now user-configurable in **Cell A1**.",47,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,3,code,import os,435,_excel_col_count_or_zero
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,4,code,def _ffill_horiz(values):,127,"_ffill_horiz, _sanitize_header, _make_unique, build_headers_from_rows, extract_range_df, export_df, _to_jsonable, export_json"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,5,code,"wb = load_workbook(IMPORT_PATH, data_only=True)",23,
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,6,code,X_all_raw_numeric = safe_numeric_df(input_raw_df),183,"get_feature_cols_from_excel_range, get_feature_excel_letters_from_range, build_group_ids_from_x"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,7,code,diag_rows = [],70,classify_output_family
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,8,code,def rankdata_average_ties(x):,430,"rankdata_average_ties, minmax_series, pearson_corr_safe, spearman_corr_safe, repeated_group_splits, group_repeat_stats, get_best_y_strategy_for_output, robust_group_target"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,9,code,"from sklearn.linear_model import MultiTaskElasticNetCV, LassoCV",1313,"safe_power_name, make_y_transformer, build_regressor, fit_predict_single_model, score_prediction, inner_group_cv_score, get_prefilter_topk_for_output_local, build_ranked_features_train"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,10,code,"from sklearn.ensemble import ExtraTreesRegressor, RandomForestRegressor, HistGradientBoostingRegressor",294,"fit_predict_direct_estimator, get_method_candidates_for_output, _pick_best_direct_candidate, evaluate_method_train_test, inner_group_cv_score_direct"
experiments/lab_001_xy_connection_20260626/data/raw/professor_training_20260709/Training_260508_Alltogether-5th method.ipynb,5076091043319f042f5fd08b4fd9bdc20c042c81d18a7a9cd794acd99268b792,11,code,"from sklearn.base import BaseEstimator, RegressorMixin",684,"unique_keep_order, safe_signed_log1p_series, build_engineered_feature_space, WeightedBlendRegressor, __init__, fit, predict, ConservativeEngineeredRegressor"
